Datetime (he),PV Gen (kW/rated kW)/1,PV Gen (kW/rated kW)/2,System Load (kW),Site Load (kW),Site Load (kW)/1,FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,LF Price ($/kW)
10/12/2017 2:00,0,0,2877.69687,287.769687,287.769687,0.01,27.64352,27.64352,27.64352,4509,0,0,0,0,1900,-1900,9000,0,57.5539374,,,,,,,0
10/12/2017 3:00,0,0,2877.696871,287.7696871,287.7696871,0.01,27.66962,27.66962,27.66962,4509,0,0,0,0,1900,-1900,9000,0,57.55393742,,,,,,,0
10/12/2017 4:00,0,0,2999.918849,299.9918849,299.9918849,0.01,28.05577,28.05577,28.05577,4509,0,0,0,0,1900,-1900,9000,0,59.99837698,,,,,,,0
10/12/2017 5:00,0,0,3493.579745,349.3579745,349.3579745,0.01,32.7587,32.7587,32.7587,4509,0,0,0,0,1900,-1900,9000,0,69.8715949,,,,,,,0
10/12/2017 6:00,0,0,8643.882057,864.3882057,864.3882057,0.01,42.51236,42.51236,42.51236,4509,0,0,0,0,1900,-1900,9000,0,172.8776411,,,,,,,0
10/12/2017 7:00,0.04192065,0.01055131,8995.607478,899.5607478,899.5607478,0.01,49.06565,49.06565,49.06565,5010,0,0,0,10,1900,-1900,9000,0,179.9121496,,,,,,,0
10/12/2017 8:00,0.3306095,0.008109489,14421.59831,1442.159831,1442.159831,0.01,29.8797,29.8797,29.8797,4907,0,0,0,10,1900,-1900,9000,0,288.4319662,,,,,,,0
10/12/2017 9:00,0.616105,0.443293732,14111.42421,1411.142421,1411.142421,0.01,24.46375,24.46375,24.46375,5052,0,0,0,10,1900,-1900,9000,0,282.2284842,,,,,,,0
10/12/2017 10:00,0.826625,0.507749838,13726.01126,1372.601126,1372.601126,0.01,19.98033,19.98033,19.98033,5085,0,0,0,10,1900,-1900,9000,0,274.5202252,,,,,,,0
10/12/2017 11:00,0.959295,0.741836016,13826.92103,1382.692103,1382.692103,0.01,20.3031,20.3031,20.3031,5087,0,0,0,10,1900,-1900,9000,0,276.5384206,,,,,,,0
10/12/2017 12:00,1,0.698699575,13378.69713,1337.869713,1337.869713,0.01,22.58796,22.58796,22.58796,5039,0,0,0,10,1900,-1900,9000,0,267.5739426,,,,,,,0
10/12/2017 13:00,0.99342,0.346720216,13907.47344,1390.747344,1390.747344,0.01,22.74322,22.74322,22.74322,5159,0,0,0,10,1900,-1900,9000,0,278.1494688,,,,,,,0
10/12/2017 14:00,0.915595,0.585847499,13949.08997,1394.908997,1394.908997,0.01,21.88049,21.88049,21.88049,5153,0,0,0,10,1900,-1900,9000,0,278.9817994,,,,,,,0
10/12/2017 15:00,0.776735,0.071740661,13977.89103,1397.789103,1397.789103,0.01,25.11153,25.11153,25.11153,5293,0,0,0,10,1900,-1900,9000,0,279.5578206,,,,,,,0
10/12/2017 16:00,0.55288,0.237366971,14478.08481,1447.808481,1447.808481,0.01,28.78199,28.78199,28.78199,5240,0,0,0,10,1900,-1900,9000,0,289.5616962,,,,,,,0
10/12/2017 17:00,0.2619955,0.205649416,13315.35655,1331.535655,1331.535655,0.01,41.0972,41.0972,41.0972,5498,0,0,0,10,1900,-1900,9000,0,266.307131,,,,,,,0
10/12/2017 18:00,0,0,11711.71967,1171.171967,1171.171967,0.01,54.35855,54.35855,54.35855,6241,0,0,0,0,1900,-1900,9000,0,234.2343934,,,,,,,0
10/12/2017 19:00,0,0,11512.57021,1151.257021,1151.257021,0.01,56.14578,56.14578,56.14578,6062,0,0,0,0,1900,-1900,9000,0,230.2514042,,,,,,,0
10/12/2017 20:00,0,0,9973.838727,997.3838727,997.3838727,0.01,48.3059,48.3059,48.3059,6191,0,0,0,0,1900,-1900,9000,0,199.4767745,,,,,,,0
10/12/2017 21:00,0,0,9686.347932,968.6347932,968.6347932,0.01,41.67237,41.67237,41.67237,5765,0,0,0,0,1900,-1900,9000,0,193.7269586,,,,,,,0
10/12/2017 22:00,0,0,3493.566438,349.3566438,349.3566438,0.01,35.38349,35.38349,35.38349,5248,0,0,0,0,1900,-1900,9000,0,69.87132876,,,,,,,0
10/12/2017 23:00,0,0,2999.918847,299.9918847,299.9918847,0.01,32.24716,32.24716,32.24716,4771,0,0,0,0,1900,-1900,9000,0,59.99837694,,,,,,,0
10/13/2017 0:00,0,0,2877.696869,287.7696869,287.7696869,0.01,30.06836,30.06836,30.06836,4771,0,0,0,0,1900,-1900,9000,0,57.55393738,,,,,,,0
10/13/2017 1:00,0,0,2877.696905,287.7696905,287.7696905,0.01,28.67608,28.67608,28.67608,4268,0,0,0,0,1900,-1900,9000,0,57.5539381,,,,,,,0
10/13/2017 2:00,0,0,2877.696905,287.7696905,287.7696905,0.01,28.72882,28.72882,28.72882,4268,0,0,0,0,1900,-1900,9000,0,57.5539381,,,,,,,0
10/13/2017 3:00,0,0,2877.696905,287.7696905,287.7696905,0.01,28.25592,28.25592,28.25592,4268,0,0,0,0,1900,-1900,9000,0,57.5539381,,,,,,,0
10/13/2017 4:00,0,0,2999.918884,299.9918884,299.9918884,0.01,29.10094,29.10094,29.10094,4268,0,0,0,0,1900,-1900,9000,0,59.99837768,,,,,,,0
10/13/2017 5:00,0,0,3493.579797,349.3579797,349.3579797,0.01,33.24411,33.24411,33.24411,4501,0,0,0,0,1900,-1900,9000,0,69.87159594,,,,,,,0
10/13/2017 6:00,0,0,8244.944786,824.4944786,824.4944786,0.01,44.47594,44.47594,44.47594,5512,0,0,0,0,1900,-1900,9000,0,164.8988957,,,,,,,0
10/13/2017 7:00,0.0410548,0.011218916,8055.645138,805.5645138,805.5645138,0.01,44.79107,44.79107,44.79107,5934,0,0,0,10,1900,-1900,9000,0,161.1129028,,,,,,,0
10/13/2017 8:00,0.327519,0.181818168,13256.20807,1325.620807,1325.620807,0.01,30.50985,30.50985,30.50985,5234,0,0,0,10,1900,-1900,9000,0,265.1241614,,,,,,,0
10/13/2017 9:00,0.606495,0.579584668,13243.90637,1324.390637,1324.390637,0.01,24.12342,24.12342,24.12342,5153,0,0,0,10,1900,-1900,9000,0,264.8781274,,,,,,,0
10/13/2017 10:00,0.800745,0.50136025,13093.20277,1309.320277,1309.320277,0.01,19.78264,19.78264,19.78264,5357,0,0,0,10,1900,-1900,9000,0,261.8640554,,,,,,,0
10/13/2017 11:00,0.92066,0.629979648,13162.53784,1316.253784,1316.253784,0.01,21.72778,21.72778,21.72778,5263,0,0,0,10,1900,-1900,9000,0,263.2507568,,,,,,,0
10/13/2017 12:00,0.93711,0.061210265,12709.32953,1270.932953,1270.932953,0.01,24.03072,24.03072,24.03072,5464,0,0,0,10,1900,-1900,9000,0,254.1865906,,,,,,,0
10/13/2017 13:00,0.924785,0.495922638,13265.86647,1326.586647,1326.586647,0.01,26.34717,26.34717,26.34717,5426,0,0,0,10,1900,-1900,9000,0,265.3173294,,,,,,,0
10/13/2017 14:00,0.85525,0.446882522,13295.49825,1329.549825,1329.549825,0.01,27.22703,27.22703,27.22703,5460,0,0,0,10,1900,-1900,9000,0,265.909965,,,,,,,0
10/13/2017 15:00,0.7242,0.113079591,13273.25452,1327.325452,1327.325452,0.01,27.2924,27.2924,27.2924,5355,0,0,0,10,1900,-1900,9000,0,265.4650904,,,,,,,0
10/13/2017 16:00,0.51777,0.130304207,13723.45284,1372.345284,1372.345284,0.01,32.17534,32.17534,32.17534,5346,0,0,0,10,1900,-1900,9000,0,274.4690568,,,,,,,0
10/13/2017 17:00,0.2539625,0.151449657,12525.40916,1252.540916,1252.540916,0.01,41.6671,41.6671,41.6671,6289,0,0,0,10,1900,-1900,9000,0,250.5081832,,,,,,,0
10/13/2017 18:00,0,0,10865.823,1086.5823,1086.5823,0.01,59.6804,59.6804,59.6804,6087,0,0,0,0,1900,-1900,9000,0,217.31646,,,,,,,0
10/13/2017 19:00,0,0,10348.08361,1034.808361,1034.808361,0.01,55.54562,55.54562,55.54562,6211,0,0,0,0,1900,-1900,9000,0,206.9616722,,,,,,,0
10/13/2017 20:00,0,0,8563.066782,856.3066782,856.3066782,0.01,43.80173,43.80173,43.80173,6549,0,0,0,0,1900,-1900,9000,0,171.2613356,,,,,,,0
10/13/2017 21:00,0,0,8171.863555,817.1863555,817.1863555,0.01,37.58727,37.58727,37.58727,5808,0,0,0,0,1900,-1900,9000,0,163.4372711,,,,,,,0
10/13/2017 22:00,0,0,3493.566473,349.3566473,349.3566473,0.01,34.18171,34.18171,34.18171,5241,0,0,0,0,1900,-1900,9000,0,69.87132946,,,,,,,0
10/13/2017 23:00,0,0,2999.918881,299.9918881,299.9918881,0.01,32.27211,32.27211,32.27211,4795,0,0,0,0,1900,-1900,9000,0,59.99837762,,,,,,,0
10/14/2017 0:00,0,0,2877.696902,287.7696902,287.7696902,0.01,32.16751,32.16751,32.16751,4795,0,0,0,0,1900,-1900,9000,0,57.55393804,,,,,,,0
10/14/2017 1:00,0,0,2379.289666,237.9289666,237.9289666,0.01,29.13737,29.13737,29.13737,4403,0,0,0,0,1900,-1900,9000,0,47.58579332,,,,,,,0
10/14/2017 2:00,0,0,2379.289666,237.9289666,237.9289666,0.01,27.87609,27.87609,27.87609,4403,0,0,0,0,1900,-1900,9000,0,47.58579332,,,,,,,0
10/14/2017 3:00,0,0,2379.289666,237.9289666,237.9289666,0.01,32.73262,32.73262,32.73262,4403,0,0,0,0,1900,-1900,9000,0,47.58579332,,,,,,,0
10/14/2017 4:00,0,0,2501.511646,250.1511646,250.1511646,0.01,32.71998,32.71998,32.71998,4403,0,0,0,0,1900,-1900,9000,0,50.03023292,,,,,,,0
10/14/2017 5:00,0,0,2745.968953,274.5968953,274.5968953,0.01,35.633,35.633,35.633,4247,0,0,0,0,1900,-1900,9000,0,54.91937906,,,,,,,0
10/14/2017 6:00,0,0,7632.734834,763.2734834,763.2734834,0.01,37.29943,37.29943,37.29943,4782,0,0,0,0,1900,-1900,9000,0,152.6546967,,,,,,,0
10/14/2017 7:00,0.0318356,0.010539764,6672.665003,667.2665003,667.2665003,0.01,37.33391,37.33391,37.33391,5404,0,0,0,10,1900,-1900,9000,0,133.4533001,,,,,,,0
10/14/2017 8:00,0.325092,0.13968504,8781.144945,878.1144945,878.1144945,0.01,29.40027,29.40027,29.40027,5450,0,0,0,10,1900,-1900,9000,0,175.6228989,,,,,,,0
10/14/2017 9:00,0.604885,0.315016165,8604.878223,860.4878223,860.4878223,0.01,22.47133,22.47133,22.47133,5604,0,0,0,10,1900,-1900,9000,0,172.0975645,,,,,,,0
10/14/2017 10:00,0.800605,0.344066335,8332.009558,833.2009558,833.2009558,0.01,17.67366,17.67366,17.67366,5557,0,0,0,10,1900,-1900,9000,0,166.6401912,,,,,,,0
10/14/2017 11:00,0.91714,0.211123916,8748.458811,874.8458811,874.8458811,0.01,20.02302,20.02302,20.02302,5588,0,0,0,10,1900,-1900,9000,0,174.9691762,,,,,,,0
10/14/2017 12:00,0.882745,0.878078814,9129.59862,912.959862,912.959862,0.01,24.20891,24.20891,24.20891,5600,0,0,0,10,1900,-1900,9000,0,182.5919724,,,,,,,0
10/14/2017 13:00,0.874125,0.326939563,9221.466473,922.1466473,922.1466473,0.01,25.03861,25.03861,25.03861,5606,0,0,0,10,1900,-1900,9000,0,184.4293295,,,,,,,0
10/14/2017 14:00,0.864485,0.818851486,6772.272852,677.2272852,677.2272852,0.01,28.49564,28.49564,28.49564,5458,0,0,0,10,1900,-1900,9000,0,135.445457,,,,,,,0
10/14/2017 15:00,0.72798,0.561731641,6801.880411,680.1880411,680.1880411,0.01,33.55879,33.55879,33.55879,5466,0,0,0,10,1900,-1900,9000,0,136.0376082,,,,,,,0
10/14/2017 16:00,0.504095,0.09084588,7310.567383,731.0567383,731.0567383,0.01,36.06691,36.06691,36.06691,5425,0,0,0,10,1900,-1900,9000,0,146.2113477,,,,,,,0
10/14/2017 17:00,0.191479,0.038779722,6944.245515,694.4245515,694.4245515,0.01,51.1306,51.1306,51.1306,5511,0,0,0,10,1900,-1900,9000,0,138.8849103,,,,,,,0
10/14/2017 18:00,0,0,3393.859703,339.3859703,339.3859703,0.01,70.54939,70.54939,70.54939,5902,0,0,0,0,1900,-1900,9000,0,67.87719406,,,,,,,0
10/14/2017 19:00,0,0,3234.852411,323.4852411,323.4852411,0.01,72.43258,72.43258,72.43258,6287,0,0,0,0,1900,-1900,9000,0,64.69704822,,,,,,,0
10/14/2017 20:00,0,0,3234.852406,323.4852406,323.4852406,0.01,55.11,55.11,55.11,5717,0,0,0,0,1900,-1900,9000,0,64.69704812,,,,,,,0
10/14/2017 21:00,0,0,2990.417353,299.0417353,299.0417353,0.01,49.09735,49.09735,49.09735,5362,0,0,0,0,1900,-1900,9000,0,59.80834706,,,,,,,0
10/14/2017 22:00,0,0,2745.955601,274.5955601,274.5955601,0.01,41.53755,41.53755,41.53755,5561,0,0,0,0,1900,-1900,9000,0,54.91911202,,,,,,,0
10/14/2017 23:00,0,0,2501.511644,250.1511644,250.1511644,0.01,36.06487,36.06487,36.06487,5035,0,0,0,0,1900,-1900,9000,0,50.03023288,,,,,,,0
10/15/2017 0:00,0,0,2379.289667,237.9289667,237.9289667,0.01,36.82748,36.82748,36.82748,4525,0,0,0,0,1900,-1900,9000,0,47.58579334,,,,,,,0
10/15/2017 1:00,0,0,2379.285249,237.9285249,237.9285249,0.01,34.89391,34.89391,34.89391,4525,0,0,0,0,1900,-1900,9000,0,47.58570498,,,,,,,0
10/15/2017 2:00,0,0,2379.28525,237.928525,237.928525,0.01,33.93843,33.93843,33.93843,4525,0,0,0,0,1900,-1900,9000,0,47.585705,,,,,,,0
10/15/2017 3:00,0,0,2379.285246,237.9285246,237.9285246,0.01,31.2016,31.2016,31.2016,4525,0,0,0,0,1900,-1900,9000,0,47.58570492,,,,,,,0
10/15/2017 4:00,0,0,2501.507221,250.1507221,250.1507221,0.01,30.91826,30.91826,30.91826,4525,0,0,0,0,1900,-1900,9000,0,50.03014442,,,,,,,0
10/15/2017 5:00,0,0,2745.96455,274.596455,274.596455,0.01,32.99015,32.99015,32.99015,4645,0,0,0,0,1900,-1900,9000,0,54.919291,,,,,,,0
10/15/2017 6:00,0,0,3234.839089,323.4839089,323.4839089,0.01,35.64821,35.64821,35.64821,4827,0,0,0,0,1900,-1900,9000,0,64.69678178,,,,,,,0
10/15/2017 7:00,0.03667635,0.004469627,3052.099717,305.2099717,305.2099717,0.01,36.35344,36.35344,36.35344,5767,0,0,0,10,1900,-1900,9000,0,61.04199434,,,,,,,0
10/15/2017 8:00,0.3171785,0.0597413,2966.663053,296.6663053,296.6663053,0.01,27.13864,27.13864,27.13864,5653,0,0,0,10,1900,-1900,9000,0,59.33326106,,,,,,,0
10/15/2017 9:00,0.58851,0.224070688,2599.997116,259.9997116,259.9997116,0.01,22.1172,22.1172,22.1172,5283,0,0,0,10,1900,-1900,9000,0,51.99994232,,,,,,,0
10/15/2017 10:00,0.794895,0.240043038,2111.109198,211.1109198,211.1109198,0.01,18.65414,18.65414,18.65414,5276,0,0,0,10,1900,-1900,9000,0,42.22218396,,,,,,,0
10/15/2017 11:00,0.91459,0.131733965,2111.118114,211.1118114,211.1118114,0.01,20.00477,20.00477,20.00477,5006,0,0,0,10,1900,-1900,9000,0,42.22236228,,,,,,,0
10/15/2017 12:00,0.99151,0.557948975,2111.118114,211.1118114,211.1118114,0.01,25.50766,25.50766,25.50766,5343,0,0,0,10,1900,-1900,9000,0,42.22236228,,,,,,,0
10/15/2017 13:00,0.979865,0.335552574,2111.131476,211.1131476,211.1131476,0.01,27.13414,27.13414,27.13414,5070,0,0,0,10,1900,-1900,9000,0,42.22262952,,,,,,,0
10/15/2017 14:00,0.900565,0.509926232,2111.118111,211.1118111,211.1118111,0.01,31.45854,31.45854,31.45854,5102,0,0,0,10,1900,-1900,9000,0,42.22236222,,,,,,,0
10/15/2017 15:00,0.755875,0.731683698,2111.109205,211.1109205,211.1109205,0.01,36.54996,36.54996,36.54996,5145,0,0,0,10,1900,-1900,9000,0,42.2221841,,,,,,,0
10/15/2017 16:00,0.532585,0.024808111,2599.997115,259.9997115,259.9997115,0.01,39.98042,39.98042,39.98042,5267,0,0,0,10,1900,-1900,9000,0,51.9999423,,,,,,,0
10/15/2017 17:00,0.245153,0.239455666,2966.663044,296.6663044,296.6663044,0.01,58.95102,58.95102,58.95102,5457,0,0,0,10,1900,-1900,9000,0,59.33326088,,,,,,,0
10/15/2017 18:00,0,0,3393.846381,339.3846381,339.3846381,0.01,95.63861,95.63861,95.63861,5632,0,0,0,0,1900,-1900,9000,0,67.87692762,,,,,,,0
10/15/2017 19:00,0,0,3234.839095,323.4839095,323.4839095,0.01,100.11,100.11,100.11,6063,0,0,0,0,1900,-1900,9000,0,64.6967819,,,,,,,0
10/15/2017 20:00,0,0,3234.839095,323.4839095,323.4839095,0.01,60.13896,60.13896,60.13896,5714,0,0,0,0,1900,-1900,9000,0,64.6967819,,,,,,,0
10/15/2017 21:00,0,0,2990.4085,299.04085,299.04085,0.01,51.94475,51.94475,51.94475,5793,0,0,0,0,1900,-1900,9000,0,59.80817,,,,,,,0
10/15/2017 22:00,0,0,2745.951182,274.5951182,274.5951182,0.01,45.10682,45.10682,45.10682,5473,0,0,0,0,1900,-1900,9000,0,54.91902364,,,,,,,0
10/15/2017 23:00,0,0,2501.507221,250.1507221,250.1507221,0.01,40.67989,40.67989,40.67989,4981,0,0,0,0,1900,-1900,9000,0,50.03014442,,,,,,,0
10/16/2017 0:00,0,0,2379.285244,237.9285244,237.9285244,0.01,33.7495,33.7495,33.7495,4530,0,0,0,0,1900,-1900,9000,0,47.58570488,,,,,,,0
10/16/2017 1:00,0,0,2877.697007,287.7697007,287.7697007,0.01,34.99806,34.99806,34.99806,4530,0,0,0,0,1900,-1900,9000,0,57.55394014,,,,,,,0
10/16/2017 2:00,0,0,2877.697008,287.7697008,287.7697008,0.01,31.65597,31.65597,31.65597,4530,0,0,0,0,1900,-1900,9000,0,57.55394016,,,,,,,0
10/16/2017 3:00,0,0,2877.697008,287.7697008,287.7697008,0.01,30.36196,30.36196,30.36196,4530,0,0,0,0,1900,-1900,9000,0,57.55394016,,,,,,,0
10/16/2017 4:00,0,0,2999.918986,299.9918986,299.9918986,0.01,33.25497,33.25497,33.25497,4530,0,0,0,0,1900,-1900,9000,0,59.99837972,,,,,,,0
10/16/2017 5:00,0,0,3493.579959,349.3579959,349.3579959,0.01,37.38347,37.38347,37.38347,5187,0,0,0,0,1900,-1900,9000,0,69.87159918,,,,,,,0
10/16/2017 6:00,0,0,8395.82814,839.582814,839.582814,0.01,41.75485,41.75485,41.75485,4898,0,0,0,0,1900,-1900,9000,0,167.9165628,,,,,,,0
10/16/2017 7:00,0.03434525,0.008556204,9387.100514,938.7100514,938.7100514,0.01,43.60853,43.60853,43.60853,5477,0,0,0,10,1900,-1900,9000,0,187.7420103,,,,,,,0
10/16/2017 8:00,0.318907,0.125420522,14842.71579,1484.271579,1484.271579,0.01,34.69253,34.69253,34.69253,5692,0,0,0,10,1900,-1900,9000,0,296.8543158,,,,,,,0
10/16/2017 9:00,0.599655,0.008131308,14546.47186,1454.647186,1454.647186,0.01,29.43352,29.43352,29.43352,5241,0,0,0,10,1900,-1900,9000,0,290.9294372,,,,,,,0
10/16/2017 10:00,0.7957,0.035619082,14225.26574,1422.526574,1422.526574,0.01,29.72554,29.72554,29.72554,5485,0,0,0,10,1900,-1900,9000,0,284.5053148,,,,,,,0
10/16/2017 11:00,0.9138,0.355025742,14488.11772,1448.811772,1448.811772,0.01,34.859,34.859,34.859,5108,0,0,0,10,1900,-1900,9000,0,289.7623544,,,,,,,0
10/16/2017 12:00,0.959545,0.054691564,14305.88575,1430.588575,1430.588575,0.01,34.78871,34.78871,34.78871,5556,0,0,0,10,1900,-1900,9000,0,286.117715,,,,,,,0
10/16/2017 13:00,0.96754,0.268445658,15113.76285,1511.376285,1511.376285,0.01,37.98215,37.98215,37.98215,5870,0,0,0,10,1900,-1900,9000,0,302.275257,,,,,,,0
10/16/2017 14:00,0.8877,0.186604254,15285.83176,1528.583176,1528.583176,0.01,41.2002,41.2002,41.2002,5241,0,0,0,10,1900,-1900,9000,0,305.7166352,,,,,,,0
10/16/2017 15:00,0.74416,0.534478716,15263.21148,1526.321148,1526.321148,0.01,48.26595,48.26595,48.26595,5123,0,0,0,10,1900,-1900,9000,0,305.2642296,,,,,,,0
10/16/2017 16:00,0.52101,0.38731504,15688.41953,1568.841953,1568.841953,0.01,52.16572,52.16572,52.16572,5380,0,0,0,10,1900,-1900,9000,0,313.7683906,,,,,,,0
10/16/2017 17:00,0.238792,0.204698276,14460.32755,1446.032755,1446.032755,0.01,81.62,81.62,81.62,5370,0,0,0,10,1900,-1900,9000,0,289.206551,,,,,,,0
10/16/2017 18:00,0,0,12801.20928,1280.120928,1280.120928,0.01,135.37886,135.37886,135.37886,6340,0,0,0,0,1900,-1900,9000,0,256.0241856,,,,,,,0
10/16/2017 19:00,0,0,12585.87659,1258.587659,1258.587659,0.01,120.44257,120.44257,120.44257,6763,0,0,0,0,1900,-1900,9000,0,251.7175318,,,,,,,0
10/16/2017 20:00,0,0,11012.9435,1101.29435,1101.29435,0.01,66.21827,66.21827,66.21827,5651,0,0,0,0,1900,-1900,9000,0,220.25887,,,,,,,0
10/16/2017 21:00,0,0,10668.38392,1066.838392,1066.838392,0.01,51.23774,51.23774,51.23774,5452,0,0,0,0,1900,-1900,9000,0,213.3676784,,,,,,,0
10/16/2017 22:00,0,0,3493.566575,349.3566575,349.3566575,0.01,45.109,45.109,45.109,5317,0,0,0,0,1900,-1900,9000,0,69.8713315,,,,,,,0
10/16/2017 23:00,0,0,2999.918983,299.9918983,299.9918983,0.01,38.89482,38.89482,38.89482,4803,0,0,0,0,1900,-1900,9000,0,59.99837966,,,,,,,0
10/17/2017 0:00,0,0,2877.697005,287.7697005,287.7697005,0.01,37.04994,37.04994,37.04994,4803,0,0,0,0,1900,-1900,9000,0,57.5539401,,,,,,,0
10/17/2017 1:00,0,0,2877.69704,287.769704,287.769704,0.01,36.98793,36.98793,36.98793,4293,0,0,0,0,1900,-1900,9000,0,57.5539408,,,,,,,0
10/17/2017 2:00,0,0,2877.69704,287.769704,287.769704,0.01,32.63838,32.63838,32.63838,4293,0,0,0,0,1900,-1900,9000,0,57.5539408,,,,,,,0
10/17/2017 3:00,0,0,2877.697041,287.7697041,287.7697041,0.01,32.13949,32.13949,32.13949,4293,0,0,0,0,1900,-1900,9000,0,57.55394082,,,,,,,0
10/17/2017 4:00,0,0,2999.919019,299.9919019,299.9919019,0.01,34.77304,34.77304,34.77304,4293,0,0,0,0,1900,-1900,9000,0,59.99838038,,,,,,,0
10/17/2017 5:00,0,0,3493.580022,349.3580022,349.3580022,0.01,38.03463,38.03463,38.03463,4486,0,0,0,0,1900,-1900,9000,0,69.87160044,,,,,,,0
10/17/2017 6:00,0,0,9429.203104,942.9203104,942.9203104,0.01,51.50094,51.50094,51.50094,4802,0,0,0,0,1900,-1900,9000,0,188.5840621,,,,,,,0
10/17/2017 7:00,0.0316087,0.015071741,10033.82844,1003.382844,1003.382844,0.01,51.34592,51.34592,51.34592,5536,0,0,0,10,1900,-1900,9000,0,200.6765688,,,,,,,0
10/17/2017 8:00,0.3161865,0.224711377,15439.09601,1543.909601,1543.909601,0.01,37.08158,37.08158,37.08158,5440,0,0,0,10,1900,-1900,9000,0,308.7819202,,,,,,,0
10/17/2017 9:00,0.60218,0.48956183,15332.34492,1533.234492,1533.234492,0.01,33.04415,33.04415,33.04415,5446,0,0,0,10,1900,-1900,9000,0,306.6468984,,,,,,,0
10/17/2017 10:00,0.78784,0.600916646,15192.80932,1519.280932,1519.280932,0.01,38.23112,38.23112,38.23112,5509,0,0,0,10,1900,-1900,9000,0,303.8561864,,,,,,,0
10/17/2017 11:00,0.90645,0.350363308,15428.66793,1542.866793,1542.866793,0.01,45.20222,45.20222,45.20222,5325,0,0,0,10,1900,-1900,9000,0,308.5733586,,,,,,,0
10/17/2017 12:00,0.959105,0.565524887,14964.46913,1496.446913,1496.446913,0.01,44.94937,44.94937,44.94937,5386,0,0,0,10,1900,-1900,9000,0,299.2893826,,,,,,,0
10/17/2017 13:00,0.946775,0.030314087,15411.54881,1541.154881,1541.154881,0.01,50.32342,50.32342,50.32342,5319,0,0,0,10,1900,-1900,9000,0,308.2309762,,,,,,,0
10/17/2017 14:00,0.87225,0.156961408,15358.79908,1535.879908,1535.879908,0.01,52.69228,52.69228,52.69228,5289,0,0,0,10,1900,-1900,9000,0,307.1759816,,,,,,,0
10/17/2017 15:00,0.73444,0.563480319,15350.41983,1535.041983,1535.041983,0.01,53.98896,53.98896,53.98896,5250,0,0,0,10,1900,-1900,9000,0,307.0083966,,,,,,,0
10/17/2017 16:00,0.52476,0.2328886,15894.41433,1589.441433,1589.441433,0.01,62.01619,62.01619,62.01619,5409,0,0,0,10,1900,-1900,9000,0,317.8882866,,,,,,,0
10/17/2017 17:00,0.2388155,0.220563921,14900.37534,1490.037534,1490.037534,0.01,100.41915,100.41915,100.41915,5491,0,0,0,10,1900,-1900,9000,0,298.0075068,,,,,,,0
10/17/2017 18:00,0,0,13211.25022,1321.125022,1321.125022,0.01,154.64697,154.64697,154.64697,6102,0,0,0,0,1900,-1900,9000,0,264.2250044,,,,,,,0
10/17/2017 19:00,0,0,12939.4957,1293.94957,1293.94957,0.01,114.20575,114.20575,114.20575,6039,0,0,0,0,1900,-1900,9000,0,258.789914,,,,,,,0
10/17/2017 20:00,0,0,11387.06685,1138.706685,1138.706685,0.01,70.52218,70.52218,70.52218,5678,0,0,0,0,1900,-1900,9000,0,227.741337,,,,,,,0
10/17/2017 21:00,0,0,11140.63375,1114.063375,1114.063375,0.01,57.12768,57.12768,57.12768,5386,0,0,0,0,1900,-1900,9000,0,222.812675,,,,,,,0
10/17/2017 22:00,0,0,3493.566609,349.3566609,349.3566609,0.01,47.3,47.3,47.3,5218,0,0,0,0,1900,-1900,9000,0,69.87133218,,,,,,,0
10/17/2017 23:00,0,0,2999.919018,299.9919018,299.9919018,0.01,39.6992,39.6992,39.6992,5218,0,0,0,0,1900,-1900,9000,0,59.99838036,,,,,,,0
10/18/2017 0:00,0,0,2877.697041,287.7697041,287.7697041,0.01,35.7957,35.7957,35.7957,4720,0,0,0,0,1900,-1900,9000,0,57.55394082,,,,,,,0
10/18/2017 1:00,0,0,2877.697076,287.7697076,287.7697076,0.01,33.7924,33.7924,33.7924,4720,0,0,0,0,1900,-1900,9000,0,57.55394152,,,,,,,0
10/18/2017 2:00,0,0,2877.697077,287.7697077,287.7697077,0.01,31.44704,31.44704,31.44704,4720,0,0,0,0,1900,-1900,9000,0,57.55394154,,,,,,,0
10/18/2017 3:00,0,0,2877.697077,287.7697077,287.7697077,0.01,30.68714,30.68714,30.68714,4218,0,0,0,0,1900,-1900,9000,0,57.55394154,,,,,,,0
10/18/2017 4:00,0,0,2999.919055,299.9919055,299.9919055,0.01,32.38162,32.38162,32.38162,4218,0,0,0,0,1900,-1900,9000,0,59.9983811,,,,,,,0
10/18/2017 5:00,0,0,3493.580069,349.3580069,349.3580069,0.01,36.89539,36.89539,36.89539,4218,0,0,0,0,1900,-1900,9000,0,69.87160138,,,,,,,0
