Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Heating Load (BTU/hr),Site Cooling Load (BTU/hr),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
7/3/17 1:00,0,4928.632472,40,98.57264944,147.8589742,0,0.01,24.96756,24.96756,24.96756,4478,0,0,0,0,1900,-1900,9000,0,98.57264944,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 2:00,0,3890.417483,40,77.80834966,116.7125245,0,0.01,25.03152,25.03152,25.03152,4478,0,0,0,0,1900,-1900,9000,0,77.80834966,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 3:00,0,4897.891618,40,97.95783236,146.9367485,0,0.01,24.6826,24.6826,24.6826,4478,0,0,0,0,1900,-1900,9000,0,97.95783236,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 4:00,0,2999.918073,40,59.99836146,89.99754219,0,0.01,25.21037,25.21037,25.21037,3967,0,0,0,0,1900,-1900,9000,0,59.99836146,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 5:00,0,6235.410445,40,124.7082089,187.0623134,0,0.01,33.06108,33.06108,33.06108,5280,0,0,0,0,1900,-1900,9000,0,124.7082089,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 6:00,0.0203303,9558.263333,40,191.1652667,286.7479,0,0.01,34.54687,34.54687,34.54687,4462,0,0,0,10,1900,-1900,9000,0,191.1652667,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 7:00,0.1284705,10736.51953,40,214.7303906,322.0955859,0,0.01,23.7941,23.7941,23.7941,4858,0,0,0,10,1900,-1900,9000,0,214.7303906,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 8:00,0.328186,16267.37409,40,325.3474818,488.0212227,0,0.01,17.56892,17.56892,17.56892,4901,0,0,0,10,1900,-1900,9000,0,325.3474818,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 9:00,0.476241,15816.65555,40,316.333111,474.4996665,0,0.01,17.92197,17.92197,17.92197,5186,0,0,0,10,1900,-1900,9000,0,316.333111,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 10:00,0.810595,15242.27402,40,304.8454804,457.2682206,0,0.01,18.95223,18.95223,18.95223,5113,0,0,0,10,1900,-1900,9000,0,304.8454804,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 11:00,0.93648,15186.64917,40,303.7329834,455.5994751,0,0.01,21.76731,21.76731,21.76731,5438,0,0,0,10,1900,-1900,9000,0,303.7329834,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 12:00,1,14690.58412,40,293.8116824,440.7175236,0,0.01,21.83227,21.83227,21.83227,5625,0,0,0,10,1900,-1900,9000,0,293.8116824,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 13:00,1,15158.73702,40,303.1747404,454.7621106,0,0.01,25.88602,25.88602,25.88602,5818,0,0,0,10,1900,-1900,9000,0,303.1747404,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 14:00,0.97771,15169.81214,40,303.3962428,455.0943642,0,0.01,29.04066,29.04066,29.04066,6298,0,0,0,10,1900,-1900,9000,0,303.3962428,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 15:00,0.876825,15176.25803,40,303.5251606,455.2877409,0,0.01,30.41257,30.41257,30.41257,7101,0,0,0,10,1900,-1900,9000,0,303.5251606,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 16:00,0.72266,15654.36001,40,313.0872002,469.6308003,0,0.01,33.00017,33.00017,33.00017,7742,0,0,0,10,1900,-1900,9000,0,313.0872002,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 17:00,0.4975385,14541.91732,40,290.8383464,436.2575196,0,0.01,36.8673,36.8673,36.8673,8269,0,0,0,10,1900,-1900,9000,0,290.8383464,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 18:00,0.2336845,12649.99287,40,252.9998574,379.4997861,0,0.01,44.80938,44.80938,44.80938,8518,0,0,0,10,1900,-1900,9000,0,252.9998574,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 19:00,0.04160435,12487.86438,40,249.7572876,374.6359314,0,0.01,54.16,54.16,54.16,8509,0,0,0,10,1900,-1900,9000,0,249.7572876,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 20:00,0,11449.53706,40,228.9907412,343.4861118,0,0.01,50.79405,50.79405,50.79405,7457,0,0,0,0,1900,-1900,9000,0,228.9907412,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 21:00,0,11438.66222,40,228.7732444,343.1598666,0,0.01,41.86003,41.86003,41.86003,7115,0,0,0,0,1900,-1900,9000,0,228.7732444,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 22:00,0,3493.565666,40,69.87131332,104.80697,0,0.01,30.89598,30.89598,30.89598,6178,0,0,0,0,1900,-1900,9000,0,69.87131332,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/3/17 23:00,0,2999.918077,40,59.99836154,89.99754231,0,0.01,29.37815,29.37815,29.37815,5763,0,0,0,0,1900,-1900,9000,0,59.99836154,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 0:00,0,2877.6961,40,57.553922,86.330883,0,0.01,31.52032,31.52032,31.52032,4740,0,0,0,0,1900,-1900,9000,0,57.553922,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 1:00,0,2379.284529,40,47.58569058,71.37853587,0,0.01,28.69984,28.69984,28.69984,4239,0,0,0,0,1900,-1900,9000,0,47.58569058,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 2:00,0,2379.28452,40,47.5856904,71.3785356,0,0.01,29.23381,29.23381,29.23381,4239,0,0,0,0,1900,-1900,9000,0,47.5856904,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 3:00,0,2379.284527,40,47.58569054,71.37853581,0,0.01,26.67036,26.67036,26.67036,4239,0,0,0,0,1900,-1900,9000,0,47.58569054,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 4:00,0,2501.506508,40,50.03013016,75.04519524,0,0.01,27.69072,27.69072,27.69072,4239,0,0,0,0,1900,-1900,9000,0,50.03013016,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 5:00,0,2489.653285,40,49.7930657,74.68959855,0,0.01,28.56463,28.56463,28.56463,4138,0,0,0,0,1900,-1900,9000,0,49.7930657,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 6:00,0.0190688,2722.218372,40,54.44436744,81.66655116,0,0.01,22.65523,22.65523,22.65523,4376,0,0,0,10,1900,-1900,9000,0,54.44436744,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 7:00,0.134765,3993.270368,40,79.86540736,119.798111,0,0.01,16.61526,16.61526,16.61526,4804,0,0,0,10,1900,-1900,9000,0,79.86540736,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 8:00,0.386547,6818.824445,40,136.3764889,204.5647334,0,0.01,11.17594,11.17594,11.17594,5055,0,0,0,10,1900,-1900,9000,0,136.3764889,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 9:00,0.62626,6738.551559,40,134.7710312,202.1565468,0,0.01,15.04146,15.04146,15.04146,4976,0,0,0,10,1900,-1900,9000,0,134.7710312,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 10:00,0.820885,7765.620369,40,155.3124074,232.9686111,0,0.01,16.29078,16.29078,16.29078,5390,0,0,0,10,1900,-1900,9000,0,155.3124074,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 11:00,0.94532,6697.428935,40,133.9485787,200.9228681,0,0.01,20.90468,20.90468,20.90468,5402,0,0,0,10,1900,-1900,9000,0,133.9485787,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 12:00,1,7387.645558,40,147.7529112,221.6293667,0,0.01,22.71436,22.71436,22.71436,5559,0,0,0,10,1900,-1900,9000,0,147.7529112,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 13:00,1,6685.410491,40,133.7082098,200.5623147,0,0.01,26.10821,26.10821,26.10821,5475,0,0,0,10,1900,-1900,9000,0,133.7082098,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 14:00,0.98378,7828.018094,40,156.5603619,234.8405428,0,0.01,29.3811,29.3811,29.3811,5796,0,0,0,10,1900,-1900,9000,0,156.5603619,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 15:00,0.87788,6711.326352,40,134.226527,201.3397906,0,0.01,31.43487,31.43487,31.43487,5953,0,0,0,10,1900,-1900,9000,0,134.226527,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 16:00,0.7044,7981.422292,40,159.6284458,239.4426688,0,0.01,34.75517,34.75517,34.75517,6605,0,0,0,10,1900,-1900,9000,0,159.6284458,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 17:00,0.484755,7201.207633,40,144.0241527,216.036229,0,0.01,36.17134,36.17134,36.17134,6831,0,0,0,10,1900,-1900,9000,0,144.0241527,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 18:00,0.207859,8058.559116,40,161.1711823,241.7567735,0,0.01,44.04057,44.04057,44.04057,6679,0,0,0,10,1900,-1900,9000,0,161.1711823,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 19:00,0.04023595,7191.700028,40,143.8340006,215.7510008,0,0.01,54.9051,54.9051,54.9051,6626,0,0,0,10,1900,-1900,9000,0,143.8340006,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 20:00,0,4089.964524,40,81.79929048,122.6989357,0,0.01,45.03362,45.03362,45.03362,6343,0,0,0,0,1900,-1900,9000,0,81.79929048,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 21:00,0,4807.470443,40,96.14940886,144.2241133,0,0.01,37.68,37.68,37.68,5891,0,0,0,0,1900,-1900,9000,0,96.14940886,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 22:00,0,4920.176409,40,98.40352818,147.6052923,0,0.01,32.05369,32.05369,32.05369,5620,0,0,0,0,1900,-1900,9000,0,98.40352818,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/4/17 23:00,0,2501.506499,40,50.03012998,75.04519497,0,0.01,28.99574,28.99574,28.99574,4970,0,0,0,0,1900,-1900,9000,0,50.03012998,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 0:00,0,2379.284525,40,47.5856905,71.37853575,0,0.01,30.67599,30.67599,30.67599,4460,0,0,0,0,1900,-1900,9000,0,47.5856905,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 1:00,0,2877.696049,40,57.55392098,86.33088147,0,0.01,28.43442,28.43442,28.43442,4460,0,0,0,0,1900,-1900,9000,0,57.55392098,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 2:00,0,2877.696049,40,57.55392098,86.33088147,0,0.01,25.75862,25.75862,25.75862,4460,0,0,0,0,1900,-1900,9000,0,57.55392098,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 3:00,0,2877.696047,40,57.55392094,86.33088141,0,0.01,24.66051,24.66051,24.66051,4460,0,0,0,0,1900,-1900,9000,0,57.55392094,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 4:00,0,2999.918021,40,59.99836042,89.99754063,0,0.01,25.41282,25.41282,25.41282,4460,0,0,0,0,1900,-1900,9000,0,59.99836042,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 5:00,0,3237.268428,40,64.74536856,97.11805284,0,0.01,28.22435,28.22435,28.22435,4460,0,0,0,0,1900,-1900,9000,0,64.74536856,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 6:00,0.0187771,9632.53517,40,192.6507034,288.9760551,0,0.01,34.16871,34.16871,34.16871,4460,0,0,0,10,1900,-1900,9000,0,192.6507034,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 7:00,0.13514,10741.59439,40,214.8318878,322.2478317,0,0.01,31.60181,31.60181,31.60181,4314,0,0,0,10,1900,-1900,9000,0,214.8318878,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 8:00,0.3937755,16238.61075,40,324.772215,487.1583225,0,0.01,26.56435,26.56435,26.56435,4460,0,0,0,10,1900,-1900,9000,0,324.772215,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 9:00,0.64817,15725.39231,40,314.5078462,471.7617693,0,0.01,29.16268,29.16268,29.16268,4688,0,0,0,10,1900,-1900,9000,0,314.5078462,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 10:00,0.836165,15195.77556,40,303.9155112,455.8732668,0,0.01,32.51578,32.51578,32.51578,4733,0,0,0,10,1900,-1900,9000,0,303.9155112,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 11:00,0.878595,15179.73043,40,303.5946086,455.3919129,0,0.01,34.24725,34.24725,34.24725,4882,0,0,0,10,1900,-1900,9000,0,303.5946086,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 12:00,1,14720.52403,40,294.4104806,441.6157209,0,0.01,34.85078,34.85078,34.85078,5544,0,0,0,10,1900,-1900,9000,0,294.4104806,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 13:00,1,15172.56147,40,303.4512294,455.1768441,0,0.01,36.36681,36.36681,36.36681,5174,0,0,0,10,1900,-1900,9000,0,303.4512294,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 14:00,0.903965,15161.50298,40,303.2300596,454.8450894,0,0.01,39.76495,39.76495,39.76495,5693,0,0,0,10,1900,-1900,9000,0,303.2300596,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 15:00,0.83691,15161.03158,40,303.2206316,454.8309474,0,0.01,43.40574,43.40574,43.40574,6007,0,0,0,10,1900,-1900,9000,0,303.2206316,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 16:00,0.275382,15632.18369,40,312.6436738,468.9655107,0,0.01,48.10761,48.10761,48.10761,6828,0,0,0,10,1900,-1900,9000,0,312.6436738,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 17:00,0.367826,14556.00915,40,291.120183,436.6802745,0,0.01,50.56716,50.56716,50.56716,7134,0,0,0,10,1900,-1900,9000,0,291.120183,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 18:00,0.224921,12771.74672,40,255.4349344,383.1524016,0,0.01,55.52141,55.52141,55.52141,7870,0,0,0,10,1900,-1900,9000,0,255.4349344,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 19:00,0.04018535,12684.47095,40,253.689419,380.5341285,0,0.01,78.79596,78.79596,78.79596,7741,0,0,0,10,1900,-1900,9000,0,253.689419,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 20:00,0,11340.66258,40,226.8132516,340.2198774,0,0.01,52.86297,52.86297,52.86297,7705,0,0,0,0,1900,-1900,9000,0,226.8132516,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 21:00,0,11160.14321,40,223.2028642,334.8042963,0,0.01,44.68834,44.68834,44.68834,7073,0,0,0,0,1900,-1900,9000,0,223.2028642,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 22:00,0,3493.565618,40,69.87131236,104.8069685,0,0.01,34.67653,34.67653,34.67653,6522,0,0,0,0,1900,-1900,9000,0,69.87131236,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/5/17 23:00,0,2999.918025,40,59.9983605,89.99754075,0,0.01,30.79544,30.79544,30.79544,5824,0,0,0,0,1900,-1900,9000,0,59.9983605,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 0:00,0,2877.696044,40,57.55392088,86.33088132,0,0.01,30.17939,30.17939,30.17939,5041,0,0,0,0,1900,-1900,9000,0,57.55392088,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 1:00,0,2877.696018,40,57.55392036,86.33088054,0,0.01,27.66954,27.66954,27.66954,4774,0,0,0,0,1900,-1900,9000,0,57.55392036,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 2:00,0,2877.696022,40,57.55392044,86.33088066,0,0.01,26.21053,26.21053,26.21053,4262,0,0,0,0,1900,-1900,9000,0,57.55392044,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 3:00,0,2877.696024,40,57.55392048,86.33088072,0,0.01,25.45836,25.45836,25.45836,4262,0,0,0,0,1900,-1900,9000,0,57.55392048,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 4:00,0,2999.918002,40,59.99836004,89.99754006,0,0.01,25.4473,25.4473,25.4473,4262,0,0,0,0,1900,-1900,9000,0,59.99836004,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 5:00,0,3237.268384,40,64.74536768,97.11805152,0,0.01,26.75781,26.75781,26.75781,4262,0,0,0,0,1900,-1900,9000,0,64.74536768,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 6:00,0.01807855,9469.831789,40,189.3966358,284.0949537,0,0.01,31.93811,31.93811,31.93811,4262,0,0,0,10,1900,-1900,9000,0,189.3966358,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 7:00,0.132635,10717.61376,40,214.3522752,321.5284128,0,0.01,30.92862,30.92862,30.92862,4169,0,0,0,10,1900,-1900,9000,0,214.3522752,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 8:00,0.388467,16259.87148,40,325.1974296,487.7961444,0,0.01,26.79663,26.79663,26.79663,4346,0,0,0,10,1900,-1900,9000,0,325.1974296,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 9:00,0.636325,15776.68602,40,315.5337204,473.3005806,0,0.01,30.00526,30.00526,30.00526,5070,0,0,0,10,1900,-1900,9000,0,315.5337204,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 10:00,0.82339,15229.30911,40,304.5861822,456.8792733,0,0.01,34.75538,34.75538,34.75538,4862,0,0,0,10,1900,-1900,9000,0,304.5861822,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 11:00,0.9494,15211.66058,40,304.2332116,456.3498174,0,0.01,37.48935,37.48935,37.48935,5312,0,0,0,10,1900,-1900,9000,0,304.2332116,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 12:00,1,14814.28859,40,296.2857718,444.4286577,0,0.01,38.1705,38.1705,38.1705,5910,0,0,0,10,1900,-1900,9000,0,296.2857718,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 13:00,1,15295.64001,40,305.9128002,458.8692003,0,0.01,40.86603,40.86603,40.86603,6845,0,0,0,10,1900,-1900,9000,0,305.9128002,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 14:00,0.97101,15263.7599,40,305.275198,457.912797,0,0.01,44.81309,44.81309,44.81309,7183,0,0,0,10,1900,-1900,9000,0,305.275198,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 15:00,0.8641,15235.06059,40,304.7012118,457.0518177,0,0.01,48.51,48.51,48.51,8147,0,0,0,10,1900,-1900,9000,0,304.7012118,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 16:00,0.687215,15692.08789,40,313.8417578,470.7626367,0,0.01,52.1,52.1,52.1,9158,0,0,0,10,1900,-1900,9000,0,313.8417578,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 17:00,0.477255,14638.23836,40,292.7647672,439.1471508,0,0.01,54.03901,54.03901,54.03901,10038,0,0,0,10,1900,-1900,9000,0,292.7647672,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 18:00,0.2245585,12598.15621,40,251.9631242,377.9446863,0,0.01,68.14713,68.14713,68.14713,10247,0,0,0,10,1900,-1900,9000,0,251.9631242,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 19:00,0.04133255,12159.56925,40,243.191385,364.7870775,0,0.01,77.30795,77.30795,77.30795,10628,0,0,0,10,1900,-1900,9000,0,243.191385,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 20:00,0,10888.28377,40,217.7656754,326.6485131,0,0.01,54.99,54.99,54.99,9496,0,0,0,0,1900,-1900,9000,0,217.7656754,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 21:00,0,10813.34809,40,216.2669618,324.4004427,0,0.01,46.22735,46.22735,46.22735,8942,0,0,0,0,1900,-1900,9000,0,216.2669618,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 22:00,0,3493.565591,40,69.87131182,104.8069677,0,0.01,37.61331,37.61331,37.61331,8123,0,0,0,0,1900,-1900,9000,0,69.87131182,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/6/17 23:00,0,2999.918,40,59.99836,89.99754,0,0.01,33.51,33.51,33.51,6663,0,0,0,0,1900,-1900,9000,0,59.99836,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 0:00,0,2877.696021,40,57.55392042,86.33088063,0,0.01,32.52955,32.52955,32.52955,5835,0,0,0,0,1900,-1900,9000,0,57.55392042,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 1:00,0,2877.695994,40,57.55391988,86.33087982,0,0.01,29.20378,29.20378,29.20378,4808,0,0,0,0,1900,-1900,9000,0,57.55391988,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 2:00,0,2877.695993,40,57.55391986,86.33087979,0,0.01,27.31616,27.31616,27.31616,4808,0,0,0,0,1900,-1900,9000,0,57.55391986,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 3:00,0,2877.695997,40,57.55391994,86.33087991,0,0.01,27.22487,27.22487,27.22487,4301,0,0,0,0,1900,-1900,9000,0,57.55391994,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 4:00,0,2999.917977,40,59.99835954,89.99753931,0,0.01,27.31911,27.31911,27.31911,4301,0,0,0,0,1900,-1900,9000,0,59.99835954,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 5:00,0,3237.268346,40,64.74536692,97.11805038,0,0.01,28.9992,28.9992,28.9992,4205,0,0,0,0,1900,-1900,9000,0,64.74536692,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 6:00,0.0175441,9364.73325,40,187.294665,280.9419975,0,0.01,34.68697,34.68697,34.68697,4708,0,0,0,10,1900,-1900,9000,0,187.294665,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 7:00,0.1301935,10661.12923,40,213.2225846,319.8338769,0,0.01,33.21624,33.21624,33.21624,4882,0,0,0,10,1900,-1900,9000,0,213.2225846,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 8:00,0.3780985,16292.82331,40,325.8564662,488.7846993,0,0.01,31.8877,31.8877,31.8877,5231,0,0,0,10,1900,-1900,9000,0,325.8564662,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 9:00,0.62356,15895.69217,40,317.9138434,476.8707651,0,0.01,34.52597,34.52597,34.52597,5229,0,0,0,10,1900,-1900,9000,0,317.9138434,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 10:00,0.80832,15350.45069,40,307.0090138,460.5135207,0,0.01,37.62591,37.62591,37.62591,5998,0,0,0,10,1900,-1900,9000,0,307.0090138,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 11:00,0.9309,15331.94174,40,306.6388348,459.9582522,0,0.01,42.96826,42.96826,42.96826,11721,0,0,0,10,1900,-1900,9000,0,306.6388348,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 12:00,0.944915,14892.46506,40,297.8493012,446.7739518,0,0.01,46.85177,46.85177,46.85177,11721,0,0,0,10,1900,-1900,9000,0,297.8493012,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 13:00,0.95349,15296.74034,40,305.9348068,458.9022102,0,0.01,51.71631,51.71631,51.71631,11732,0,0,0,10,1900,-1900,9000,0,305.9348068,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 14:00,0.901935,15252.85766,40,305.0571532,457.5857298,0,0.01,56.42073,56.42073,56.42073,12302,0,0,0,10,1900,-1900,9000,0,305.0571532,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
7/7/17 15:00,0.83413,15260.1077,40,305.202154,457.803231,0,0.01,62.06633,62.06633,62.06633,12588,0,0,0,10,1900,-1900,9000,0,305.202154,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
